key,wordnet_id,lemma
n10570704,eng-30-10570704-n,Agriculture Secretary
n10572706,eng-30-10572706-n,Secretary of State
n10572889,eng-30-10572889-n,Secretary of the Interior
n10572889,eng-30-10572889-n,Interior Secretary
n10574538,eng-30-10574538-n,secularist
n10575463,eng-30-10575463-n,seeded player
n10575463,eng-30-10575463-n,seed
n10576962,eng-30-10576962-n,selfish person
n10577710,eng-30-10577710-n,selling agent
n10578021,eng-30-10578021-n,semifinalist
n10580437,eng-30-10580437-n,septuagenarian
n10582604,eng-30-10582604-n,server
n10585077,eng-30-10585077-n,sex symbol
n10588965,eng-30-10588965-n,shepherd
n10590146,eng-30-10590146-n,shipmate
n10593521,eng-30-10593521-n,shot putter
n10594857,eng-30-10594857-n,shyster
n10594857,eng-30-10594857-n,pettifogger
n10603851,eng-30-10603851-n,sitar player
n10604275,eng-30-10604275-n,sixth-former
n10604979,eng-30-10604979-n,skidder
n10610850,eng-30-10610850-n,sleeper
n10619492,eng-30-10619492-n,socializer
n10619492,eng-30-10619492-n,socialiser
n10619642,eng-30-10619642-n,social scientist
n10620586,eng-30-10620586-n,sociolinguist
n10621400,eng-30-10621400-n,sodalist
n10624310,eng-30-10624310-n,songster
n10627252,eng-30-10627252-n,soul mate
n10629939,eng-30-10629939-n,sparring partner
n10629939,eng-30-10629939-n,sparring mate
n10635788,eng-30-10635788-n,sphinx
n10641223,eng-30-10641223-n,sprog
n10642596,eng-30-10642596-n,square dancer
n10643937,eng-30-10643937-n,squire
n10645017,eng-30-10645017-n,staff sergeant
n10654932,eng-30-10654932-n,stepparent
n10667477,eng-30-10667477-n,stylist
n10671736,eng-30-10671736-n,successor
n10671736,eng-30-10671736-n,replacement
n10672371,eng-30-10672371-n,Sufi
n10672662,eng-30-10672662-n,suffragette
n10674713,eng-30-10674713-n,sumo wrestler
n10676434,eng-30-10676434-n,supermom
n10682713,eng-30-10682713-n,sweeper
n10685398,eng-30-10685398-n,sylph
n10689306,eng-30-10689306-n,tailback
n10690648,eng-30-10690648-n,tanker
n10690648,eng-30-10690648-n,tank driver
n10692090,eng-30-10692090-n,Tarzan
n10693334,eng-30-10693334-n,taxi dancer
n10694939,eng-30-10694939-n,teaching fellow
n10696101,eng-30-10696101-n,technical sergeant
n10696508,eng-30-10696508-n,technician
n10698368,eng-30-10698368-n,television reporter
n10698368,eng-30-10698368-n,television newscaster
n10698368,eng-30-10698368-n,TV reporter
n10698368,eng-30-10698368-n,TV newsman
n10699981,eng-30-10699981-n,term infant
n10702167,eng-30-10702167-n,termer
n10702615,eng-30-10702615-n,terror
n10702615,eng-30-10702615-n,scourge
n10702615,eng-30-10702615-n,threat
n10708454,eng-30-10708454-n,thinker
n10709529,eng-30-10709529-n,thrower
n10711766,eng-30-10711766-n,Timorese
n10712229,eng-30-10712229-n,tinkerer
n10712229,eng-30-10712229-n,fiddler
n10716576,eng-30-10716576-n,Tory
n10720964,eng-30-10720964-n,trade unionist
n10720964,eng-30-10720964-n,unionist
n10720964,eng-30-10720964-n,union member
n10721321,eng-30-10721321-n,traffic cop
n10728998,eng-30-10728998-n,trier
n10728998,eng-30-10728998-n,attempter
n10728998,eng-30-10728998-n,essayer
n10730728,eng-30-10730728-n,trooper
n10730728,eng-30-10730728-n,state trooper
n10734891,eng-30-10734891-n,Tyke
n10737103,eng-30-10737103-n,understudy
n10737103,eng-30-10737103-n,standby
n10739391,eng-30-10739391-n,Unknown Soldier
n10741152,eng-30-10741152-n,upstart
n10742997,eng-30-10742997-n,utility man
n10745770,eng-30-10745770-n,valley girl
n10749928,eng-30-10749928-n,vibist
n10749928,eng-30-10749928-n,vibraphonist
n10750031,eng-30-10750031-n,vicar
n10750188,eng-30-10750188-n,vicar
n10764719,eng-30-10764719-n,wallah
n10768903,eng-30-10768903-n,washer
n10788852,eng-30-10788852-n,woman
n10791115,eng-30-10791115-n,working girl
n10793570,eng-30-10793570-n,wright
n10804636,eng-30-10804636-n,young Turk
n10806113,eng-30-10806113-n,zoo keeper
n11532682,eng-30-11532682-n,volva
n11536673,eng-30-11536673-n,aquatic
n11545350,eng-30-11545350-n,pecopteris
n11545524,eng-30-11545524-n,pteridophyte
n11545524,eng-30-11545524-n,nonflowering plant
n11547562,eng-30-11547562-n,fern ally
n11552806,eng-30-11552806-n,annual
n11553240,eng-30-11553240-n,perennial
n11599324,eng-30-11599324-n,welwitschia
n11599324,eng-30-11599324-n,Welwitschia mirabilis
n11600372,eng-30-11600372-n,cycad
n11601177,eng-30-11601177-n,sago palm
n11601177,eng-30-11601177-n,Cycas revoluta
n11601918,eng-30-11601918-n,zamia
n11602478,eng-30-11602478-n,ceratozamia
n11602873,eng-30-11602873-n,dioon
n11603246,eng-30-11603246-n,encephalartos
n11603835,eng-30-11603835-n,macrozamia
n11604046,eng-30-11604046-n,burrawong
n11604046,eng-30-11604046-n,Macrozamia communis
n11604046,eng-30-11604046-n,Macrozamia spiralis
n11609475,eng-30-11609475-n,pinon
n11609475,eng-30-11609475-n,pinyon
n11609684,eng-30-11609684-n,nut pine
n11610437,eng-30-11610437-n,bishop pine
n11610437,eng-30-11610437-n,bishop's pine
n11610437,eng-30-11610437-n,Pinus muricata
n11611087,eng-30-11611087-n,spruce pine
n11611087,eng-30-11611087-n,Pinus glabra
n11611233,eng-30-11611233-n,black pine
n11611233,eng-30-11611233-n,Pinus nigra
n11611356,eng-30-11611356-n,pitch pine
n11611356,eng-30-11611356-n,northern pitch pine
n11611356,eng-30-11611356-n,Pinus rigida
n11611561,eng-30-11611561-n,pond pine
n11611561,eng-30-11611561-n,Pinus serotina
n11611758,eng-30-11611758-n,stone pine
n11611758,eng-30-11611758-n,umbrella pine
n11611758,eng-30-11611758-n,European nut pine
n11611758,eng-30-11611758-n,Pinus pinea
n11612349,eng-30-11612349-n,Swiss mountain pine
n11612349,eng-30-11612349-n,mountain pine
n11612349,eng-30-11612349-n,dwarf mountain pine
n11612349,eng-30-11612349-n,mugho pine
n11612349,eng-30-11612349-n,mugo pine
n11612349,eng-30-11612349-n,Pinus mugo
n11612575,eng-30-11612575-n,ancient pine
n11612575,eng-30-11612575-n,Pinus longaeva
n11612923,eng-30-11612923-n,white pine
n11613219,eng-30-11613219-n,American white pine
n11613219,eng-30-11613219-n,eastern white pine
n11613219,eng-30-11613219-n,weymouth pine
n11613219,eng-30-11613219-n,Pinus strobus
n11613459,eng-30-11613459-n,western white pine
n11613459,eng-30-11613459-n,silver pine
n11613459,eng-30-11613459-n,mountain pine
n11613459,eng-30-11613459-n,Pinus monticola
n11613692,eng-30-11613692-n,southwestern white pine
n11613692,eng-30-11613692-n,Pinus strobiformis
n11613867,eng-30-11613867-n,limber pine
n11613867,eng-30-11613867-n,Pinus flexilis
n11614039,eng-30-11614039-n,whitebark pine
n11614039,eng-30-11614039-n,whitebarked pine
n11614039,eng-30-11614039-n,Pinus albicaulis
n11614250,eng-30-11614250-n,yellow pine
n11614713,eng-30-11614713-n,Jeffrey pine
n11614713,eng-30-11614713-n,Jeffrey's pine
n11614713,eng-30-11614713-n,black pine
n11614713,eng-30-11614713-n,Pinus jeffreyi
n11615026,eng-30-11615026-n,shore pine
n11615026,eng-30-11615026-n,lodgepole
n11615026,eng-30-11615026-n,lodgepole pine
n11615026,eng-30-11615026-n,spruce pine
n11615026,eng-30-11615026-n,Pinus contorta
n11615387,eng-30-11615387-n,loblolly pine
n11615387,eng-30-11615387-n,frankincense pine
n11615387,eng-30-11615387-n,Pinus taeda
n11615607,eng-30-11615607-n,jack pine
n11615607,eng-30-11615607-n,Pinus banksiana
n11615812,eng-30-11615812-n,swamp pine
n11616486,eng-30-11616486-n,red pine
n11616486,eng-30-11616486-n,Canadian red pine
n11616486,eng-30-11616486-n,Pinus resinosa
n11616662,eng-30-11616662-n,Scotch pine
n11616662,eng-30-11616662-n,Scots pine
n11616662,eng-30-11616662-n,Scotch fir
n11616662,eng-30-11616662-n,Pinus sylvestris
n11616852,eng-30-11616852-n,scrub pine
n11616852,eng-30-11616852-n,Virginia pine
n11616852,eng-30-11616852-n,Jersey pine
n11616852,eng-30-11616852-n,Pinus virginiana
n11617090,eng-30-11617090-n,Monterey pine
n11617090,eng-30-11617090-n,Pinus radiata
n11617272,eng-30-11617272-n,bristlecone pine
n11617272,eng-30-11617272-n,Rocky Mountain bristlecone pine
n11617272,eng-30-11617272-n,Pinus aristata
n11617631,eng-30-11617631-n,table-mountain pine
n11617631,eng-30-11617631-n,prickly pine
n11617631,eng-30-11617631-n,hickory pine
n11617631,eng-30-11617631-n,Pinus pungens
n11617878,eng-30-11617878-n,knobcone pine
n11617878,eng-30-11617878-n,Pinus attenuata
n11618079,eng-30-11618079-n,Japanese red pine
n11618079,eng-30-11618079-n,Japanese table pine
n11618079,eng-30-11618079-n,Pinus densiflora
n11618290,eng-30-11618290-n,Japanese black pine
n11618290,eng-30-11618290-n,black pine
n11618290,eng-30-11618290-n,Pinus thunbergii
n11618525,eng-30-11618525-n,Torrey pine
n11618525,eng-30-11618525-n,Torrey's pine
n11618525,eng-30-11618525-n,soledad pine
n11618525,eng-30-11618525-n,grey-leaf pine
n11618525,eng-30-11618525-n,sabine pine
n11618525,eng-30-11618525-n,Pinus torreyana
n11619227,eng-30-11619227-n,American larch
n11619227,eng-30-11619227-n,tamarack
n11619227,eng-30-11619227-n,black larch
n11619227,eng-30-11619227-n,Larix laricina
n11619455,eng-30-11619455-n,western larch
n11619455,eng-30-11619455-n,western tamarack
n11619455,eng-30-11619455-n,Oregon larch
n11619455,eng-30-11619455-n,Larix occidentalis
n11619845,eng-30-11619845-n,European larch
n11619845,eng-30-11619845-n,Larix decidua
n11620016,eng-30-11620016-n,Siberian larch
n11620016,eng-30-11620016-n,Larix siberica
n11620016,eng-30-11620016-n,Larix russica
n11620389,eng-30-11620389-n,golden larch
n11620389,eng-30-11620389-n,Pseudolarix amabilis
n11621029,eng-30-11621029-n,silver fir
n11621281,eng-30-11621281-n,amabilis fir
n11621281,eng-30-11621281-n,white fir
n11621281,eng-30-11621281-n,Pacific silver fir
n11621281,eng-30-11621281-n,red silver fir
n11621281,eng-30-11621281-n,Christmas tree
n11621281,eng-30-11621281-n,Abies amabilis
n11621547,eng-30-11621547-n,European silver fir
n11621547,eng-30-11621547-n,Christmas tree
n11621547,eng-30-11621547-n,Abies alba
n11621727,eng-30-11621727-n,white fir
n11621727,eng-30-11621727-n,Colorado fir
n11621727,eng-30-11621727-n,California white fir
n11621727,eng-30-11621727-n,Abies concolor
n11621727,eng-30-11621727-n,Abies lowiana
n11621950,eng-30-11621950-n,balsam fir
n11621950,eng-30-11621950-n,balm of Gilead
n11621950,eng-30-11621950-n,Canada balsam
n11621950,eng-30-11621950-n,Abies balsamea
n11622184,eng-30-11622184-n,Fraser fir
n11622184,eng-30-11622184-n,Abies fraseri
n11622368,eng-30-11622368-n,lowland fir
n11622368,eng-30-11622368-n,lowland white fir
n11622368,eng-30-11622368-n,giant fir
n11622368,eng-30-11622368-n,grand fir
n11622368,eng-30-11622368-n,Abies grandis
n11622591,eng-30-11622591-n,Alpine fir
n11622591,eng-30-11622591-n,subalpine fir
n11622591,eng-30-11622591-n,Abies lasiocarpa
n11622771,eng-30-11622771-n,Santa Lucia fir
n11622771,eng-30-11622771-n,bristlecone fir
n11622771,eng-30-11622771-n,Abies bracteata
n11622771,eng-30-11622771-n,Abies venusta
n11623105,eng-30-11623105-n,cedar
n11623105,eng-30-11623105-n,cedar tree
n11623105,eng-30-11623105-n,true cedar
n11623815,eng-30-11623815-n,cedar of Lebanon
n11623815,eng-30-11623815-n,Cedrus libani
n11623967,eng-30-11623967-n,deodar
n11623967,eng-30-11623967-n,deodar cedar
n11623967,eng-30-11623967-n,Himalayan cedar
n11623967,eng-30-11623967-n,Cedrus deodara
n11624192,eng-30-11624192-n,Atlas cedar
n11624192,eng-30-11624192-n,Cedrus atlantica
n11625003,eng-30-11625003-n,Norway spruce
n11625003,eng-30-11625003-n,Picea abies
n11625223,eng-30-11625223-n,weeping spruce
n11625223,eng-30-11625223-n,Brewer's spruce
n11625223,eng-30-11625223-n,Picea breweriana
n11625391,eng-30-11625391-n,Engelmann spruce
n11625391,eng-30-11625391-n,Engelmann's spruce
n11625391,eng-30-11625391-n,Picea engelmannii
n11625632,eng-30-11625632-n,white spruce
n11625632,eng-30-11625632-n,Picea glauca
n11625804,eng-30-11625804-n,black spruce
n11625804,eng-30-11625804-n,Picea mariana
n11625804,eng-30-11625804-n,spruce pine
n11626152,eng-30-11626152-n,Sitka spruce
n11626152,eng-30-11626152-n,Picea sitchensis
n11626409,eng-30-11626409-n,oriental spruce
n11626409,eng-30-11626409-n,Picea orientalis
n11626585,eng-30-11626585-n,Colorado spruce
n11626585,eng-30-11626585-n,Colorado blue spruce
n11626585,eng-30-11626585-n,silver spruce
n11626585,eng-30-11626585-n,Picea pungens
n11626826,eng-30-11626826-n,red spruce
n11626826,eng-30-11626826-n,eastern spruce
n11626826,eng-30-11626826-n,yellow spruce
n11626826,eng-30-11626826-n,Picea rubens
n11627168,eng-30-11627168-n,hemlock
n11627168,eng-30-11627168-n,hemlock tree
n11627512,eng-30-11627512-n,eastern hemlock
n11627512,eng-30-11627512-n,Canadian hemlock
n11627512,eng-30-11627512-n,spruce pine
n11627512,eng-30-11627512-n,Tsuga canadensis
n11627714,eng-30-11627714-n,Carolina hemlock
n11627714,eng-30-11627714-n,Tsuga caroliniana
n11627908,eng-30-11627908-n,mountain hemlock
n11627908,eng-30-11627908-n,black hemlock
n11627908,eng-30-11627908-n,Tsuga mertensiana
n11628087,eng-30-11628087-n,western hemlock
n11628087,eng-30-11628087-n,Pacific hemlock
n11628087,eng-30-11628087-n,west coast hemlock
n11628087,eng-30-11628087-n,Tsuga heterophylla
n11628456,eng-30-11628456-n,douglas fir
n11631854,eng-30-11631854-n,Arizona cypress
n11631854,eng-30-11631854-n,Cupressus arizonica
n11632167,eng-30-11632167-n,Monterey cypress
n11632167,eng-30-11632167-n,Cupressus macrocarpa
n11632376,eng-30-11632376-n,Mexican cypress
n11632376,eng-30-11632376-n,cedar of Goa
n11632376,eng-30-11632376-n,Portuguese cypress
n11632376,eng-30-11632376-n,Cupressus lusitanica
n11632619,eng-30-11632619-n,Italian cypress
n11632619,eng-30-11632619-n,Mediterranean cypress
n11632619,eng-30-11632619-n,Cupressus sempervirens
n11634736,eng-30-11634736-n,incense cedar
n11634736,eng-30-11634736-n,red cedar
n11634736,eng-30-11634736-n,Calocedrus decurrens
n11634736,eng-30-11634736-n,Libocedrus decurrens
n11635152,eng-30-11635152-n,southern white cedar
n11635152,eng-30-11635152-n,coast white cedar
n11635152,eng-30-11635152-n,Atlantic white cedar
n11635152,eng-30-11635152-n,white cypress
n11635152,eng-30-11635152-n,white cedar
n11635152,eng-30-11635152-n,Chamaecyparis thyoides
n11635433,eng-30-11635433-n,Oregon cedar
n11635433,eng-30-11635433-n,Port Orford cedar
n11635433,eng-30-11635433-n,Lawson's cypress
n11635433,eng-30-11635433-n,Lawson's cedar
n11635433,eng-30-11635433-n,Chamaecyparis lawsoniana
n11635830,eng-30-11635830-n,yellow cypress
n11635830,eng-30-11635830-n,yellow cedar
n11635830,eng-30-11635830-n,Nootka cypress
n11635830,eng-30-11635830-n,Alaska cedar
n11635830,eng-30-11635830-n,Chamaecyparis nootkatensis
n11636204,eng-30-11636204-n,Japanese cedar
n11636204,eng-30-11636204-n,Japan cedar
n11636204,eng-30-11636204-n,sugi
n11636204,eng-30-11636204-n,Cryptomeria japonica
n11639084,eng-30-11639084-n,incense cedar
n11639445,eng-30-11639445-n,pahautea
n11639445,eng-30-11639445-n,Libocedrus bidwillii
n11639445,eng-30-11639445-n,mountain pine
n11640132,eng-30-11640132-n,metasequoia
n11640132,eng-30-11640132-n,dawn redwood
n11640132,eng-30-11640132-n,Metasequoia glyptostrodoides
n11643835,eng-30-11643835-n,arborvitae
n11644046,eng-30-11644046-n,western red cedar
n11644046,eng-30-11644046-n,red cedar
n11644046,eng-30-11644046-n,canoe cedar
n11644046,eng-30-11644046-n,Thuja plicata
n11644226,eng-30-11644226-n,American arborvitae
n11644226,eng-30-11644226-n,northern white cedar
n11644226,eng-30-11644226-n,white cedar
n11644226,eng-30-11644226-n,Thuja occidentalis
n11644462,eng-30-11644462-n,Oriental arborvitae
n11644462,eng-30-11644462-n,Thuja orientalis
n11644462,eng-30-11644462-n,Platycladus orientalis
n11645590,eng-30-11645590-n,Wollemi pine
n11645914,eng-30-11645914-n,araucaria
n11646167,eng-30-11646167-n,monkey puzzle
n11646167,eng-30-11646167-n,chile pine
n11646167,eng-30-11646167-n,Araucaria araucana
n11646344,eng-30-11646344-n,norfolk island pine
n11646344,eng-30-11646344-n,Araucaria heterophylla
n11646344,eng-30-11646344-n,Araucaria excelsa
n11646517,eng-30-11646517-n,new caledonian pine
n11646517,eng-30-11646517-n,Araucaria columnaris
n11646694,eng-30-11646694-n,bunya bunya
n11646694,eng-30-11646694-n,bunya bunya tree
n11646694,eng-30-11646694-n,Araucaria bidwillii
n11646955,eng-30-11646955-n,hoop pine
n11646955,eng-30-11646955-n,Moreton Bay pine
n11646955,eng-30-11646955-n,Araucaria cunninghamii
n11647306,eng-30-11647306-n,kauri pine
n11647306,eng-30-11647306-n,dammar pine
n11649150,eng-30-11649150-n,California nutmeg
n11649150,eng-30-11649150-n,nutmeg-yew
n11649150,eng-30-11649150-n,Torreya californica
n11649359,eng-30-11649359-n,stinking cedar
n11649359,eng-30-11649359-n,stinking yew
n11649359,eng-30-11649359-n,Torrey tree
n11649359,eng-30-11649359-n,Torreya taxifolia
n11649878,eng-30-11649878-n,celery pine
n11650558,eng-30-11650558-n,yellowwood
n11650558,eng-30-11650558-n,yellowwood tree
n11652039,eng-30-11652039-n,podocarp
n11652217,eng-30-11652217-n,yacca
n11652217,eng-30-11652217-n,yacca podocarp
n11652217,eng-30-11652217-n,Podocarpus coriaceus
n11652376,eng-30-11652376-n,brown pine
n11652376,eng-30-11652376-n,Rockingham podocarp
n11652376,eng-30-11652376-n,Podocarpus elatus
n11653126,eng-30-11653126-n,totara
n11653126,eng-30-11653126-n,Podocarpus totara
n11653904,eng-30-11653904-n,kahikatea
n11653904,eng-30-11653904-n,New Zealand Dacryberry
n11653904,eng-30-11653904-n,New Zealand white pine
n11653904,eng-30-11653904-n,Dacrycarpus dacrydioides
n11653904,eng-30-11653904-n,Podocarpus dacrydioides
n11654293,eng-30-11654293-n,rimu
n11654293,eng-30-11654293-n,imou pine
n11654293,eng-30-11654293-n,red pine
n11654293,eng-30-11654293-n,Dacrydium cupressinum
n11655974,eng-30-11655974-n,westland pine
n11655974,eng-30-11655974-n,silver pine
n11655974,eng-30-11655974-n,Lagarostrobus colensoi
n11656123,eng-30-11656123-n,huon pine
n11656123,eng-30-11656123-n,Lagarostrobus franklinii
n11656123,eng-30-11656123-n,Dacrydium franklinii
n11657585,eng-30-11657585-n,nagi
n11657585,eng-30-11657585-n,Nageia nagi
n11658331,eng-30-11658331-n,miro
n11658331,eng-30-11658331-n,black pine
n11658331,eng-30-11658331-n,Prumnopitys ferruginea
n11658331,eng-30-11658331-n,Podocarpus ferruginea
n11660300,eng-30-11660300-n,Japanese umbrella pine
n11660300,eng-30-11660300-n,Sciadopitys verticillata
n11661909,eng-30-11661909-n,Old World yew
n11661909,eng-30-11661909-n,English yew
n11661909,eng-30-11661909-n,Taxus baccata
n11662128,eng-30-11662128-n,Pacific yew
n11662128,eng-30-11662128-n,California yew
n11662128,eng-30-11662128-n,western yew
n11662128,eng-30-11662128-n,Taxus brevifolia
n11662371,eng-30-11662371-n,Japanese yew
