key	wordnet_id	synonyms
n07700003	eng-30-07700003-n	
n07704054	eng-30-07704054-n	pap
n07705931	eng-30-07705931-n	vrucht
n07707451	eng-30-07707451-n	groente
n07708124	eng-30-07708124-n	
n07708398	eng-30-07708398-n	konijnenvoer, konijnevoer
n07708512	eng-30-07708512-n	
n07708798	eng-30-07708798-n	
n07709046	eng-30-07709046-n	peul, peultje
n07709172	eng-30-07709172-n	
n07709333	eng-30-07709333-n	groenten, bladgroente, vegetabiliën
n07710283	eng-30-07710283-n	
n07710616	eng-30-07710616-n	knol
n07710952	eng-30-07710952-n	
n07711080	eng-30-07711080-n	friet, frieten, frietje, frites, patat, patates frites, patatje
n07711232	eng-30-07711232-n	
n07711569	eng-30-07711569-n	
n07711907	eng-30-07711907-n	
n07712063	eng-30-07712063-n	bataat, zoete aardappel
n07712382	eng-30-07712382-n	
n07712559	eng-30-07712559-n	fiche, frietje, patatje
n07712748	eng-30-07712748-n	
n07713074	eng-30-07713074-n	eiervrucht
n07713267	eng-30-07713267-n	
n07713395	eng-30-07713395-n	
n07713763	eng-30-07713763-n	
n07713895	eng-30-07713895-n	kool, kooltje
n07714078	eng-30-07714078-n	boerenkool
n07714287	eng-30-07714287-n	
n07714448	eng-30-07714448-n	
n07714571	eng-30-07714571-n	
n07714990	eng-30-07714990-n	broccoli
n07715103	eng-30-07715103-n	bloemkool
n07715221	eng-30-07715221-n	spruit, spruitjes, spruitkool
n07715407	eng-30-07715407-n	
n07715561	eng-30-07715561-n	
n07715721	eng-30-07715721-n	
n07716034	eng-30-07716034-n	
n07716358	eng-30-07716358-n	
n07716504	eng-30-07716504-n	courgette
n07716750	eng-30-07716750-n	
n07716906	eng-30-07716906-n	
n07717070	eng-30-07717070-n	
n07717410	eng-30-07717410-n	
n07717556	eng-30-07717556-n	
n07717858	eng-30-07717858-n	
n07718472	eng-30-07718472-n	komkommer
n07718747	eng-30-07718747-n	artisjok
n07718920	eng-30-07718920-n	
n07719058	eng-30-07719058-n	aardpeer, topinamboer
n07719213	eng-30-07719213-n	asperge
n07719330	eng-30-07719330-n	bamboespruit
n07719437	eng-30-07719437-n	
n07719839	eng-30-07719839-n	
n07719980	eng-30-07719980-n	
n07720277	eng-30-07720277-n	
n07720442	eng-30-07720442-n	peper, paprika
n07720615	eng-30-07720615-n	paprika
n07720875	eng-30-07720875-n	
n07721018	eng-30-07721018-n	groene paprika, groene peper
n07721195	eng-30-07721195-n	
n07721325	eng-30-07721325-n	
n07721456	eng-30-07721456-n	peper, chili, chilipoeder, chilisaus
n07721678	eng-30-07721678-n	
n07721942	eng-30-07721942-n	
n07722052	eng-30-07722052-n	
n07722217	eng-30-07722217-n	
n07722485	eng-30-07722485-n	stengelui
n07722666	eng-30-07722666-n	
n07722763	eng-30-07722763-n	
n07723039	eng-30-07723039-n	prei
n07723177	eng-30-07723177-n	
n07723330	eng-30-07723330-n	
n07723559	eng-30-07723559-n	slaplant, salade, sla
n07723753	eng-30-07723753-n	
n07724269	eng-30-07724269-n	
n07724492	eng-30-07724492-n	snijsla
n07724654	eng-30-07724654-n	
n07724943	eng-30-07724943-n	
n07725255	eng-30-07725255-n	
n07725376	eng-30-07725376-n	
n07725531	eng-30-07725531-n	
n07725789	eng-30-07725789-n	
n07725888	eng-30-07725888-n	
n07726095	eng-30-07726095-n	
n07726672	eng-30-07726672-n	
n07726796	eng-30-07726796-n	
n07727048	eng-30-07727048-n	
n07727140	eng-30-07727140-n	
n07727252	eng-30-07727252-n	
n07727377	eng-30-07727377-n	
n07727458	eng-30-07727458-n	
n07727578	eng-30-07727578-n	
n07727741	eng-30-07727741-n	flageolet
n07727868	eng-30-07727868-n	
n07728053	eng-30-07728053-n	
n07728181	eng-30-07728181-n	
n07728284	eng-30-07728284-n	
n07728391	eng-30-07728391-n	
n07728585	eng-30-07728585-n	
n07728708	eng-30-07728708-n	
n07728804	eng-30-07728804-n	
n07729485	eng-30-07729485-n	sojaboon
n07730033	eng-30-07730033-n	kardoen
n07730207	eng-30-07730207-n	
n07730406	eng-30-07730406-n	bladselderij
n07730708	eng-30-07730708-n	knolselder, knolselderie, knolselderij, raapselderie, raapselderij
n07730855	eng-30-07730855-n	
n07731122	eng-30-07731122-n	
n07731587	eng-30-07731587-n	andijvie
n07731952	eng-30-07731952-n	
n07732168	eng-30-07732168-n	
n07732302	eng-30-07732302-n	maïspap
n07732636	eng-30-07732636-n	popcorn
n07732747	eng-30-07732747-n	
n07733217	eng-30-07733217-n	
n07733394	eng-30-07733394-n	
n07733567	eng-30-07733567-n	
n07733712	eng-30-07733712-n	
n07733847	eng-30-07733847-n	
n07734017	eng-30-07734017-n	tomatenplant, tomaat
n07734183	eng-30-07734183-n	
n07734292	eng-30-07734292-n	
n07734555	eng-30-07734555-n	
n07734744	eng-30-07734744-n	paddenstoel, op het puntje van zijn tong, zwam
n07734879	eng-30-07734879-n	
n07735052	eng-30-07735052-n	
n07735404	eng-30-07735404-n	
n07735510	eng-30-07735510-n	
n07735687	eng-30-07735687-n	
n07735803	eng-30-07735803-n	
n07736256	eng-30-07736256-n	raapstelen
n07736371	eng-30-07736371-n	
n07736692	eng-30-07736692-n	spinazie
n07736813	eng-30-07736813-n	Edda
n07737081	eng-30-07737081-n	
n07737745	eng-30-07737745-n	
n07738105	eng-30-07738105-n	
n07738224	eng-30-07738224-n	
n07739035	eng-30-07739035-n	valappel
n07739125	eng-30-07739125-n	appel
n07739344	eng-30-07739344-n	
n07739506	eng-30-07739506-n	handappel
n07740033	eng-30-07740033-n	
n07740220	eng-30-07740220-n	smakelijk, lekker, heerlijk
n07740342	eng-30-07740342-n	
n07740461	eng-30-07740461-n	
n07740597	eng-30-07740597-n	
n07740855	eng-30-07740855-n	Jonathan
n07740954	eng-30-07740954-n	
n07741235	eng-30-07741235-n	
n07741357	eng-30-07741357-n	bellefleur
n07741461	eng-30-07741461-n	pippeling
n07741706	eng-30-07741706-n	
n07741804	eng-30-07741804-n	
n07742012	eng-30-07742012-n	
n07742313	eng-30-07742313-n	
n07742704	eng-30-07742704-n	
n07743224	eng-30-07743224-n	bosbes
n07743384	eng-30-07743384-n	
n07743544	eng-30-07743544-n	blauwe bosbes
n07743723	eng-30-07743723-n	wintergroen
n07743902	eng-30-07743902-n	veenbes
n07744057	eng-30-07744057-n	
n07744246	eng-30-07744246-n	
n07744430	eng-30-07744430-n	klapbes, kruisbes, stekelbes
n07744559	eng-30-07744559-n	
n07744682	eng-30-07744682-n	
n07744811	eng-30-07744811-n	braamstruik, bosbraam, braam, braambes
n07745046	eng-30-07745046-n	
n07745357	eng-30-07745357-n	loganbes
n07745466	eng-30-07745466-n	
n07745661	eng-30-07745661-n	
n07745940	eng-30-07745940-n	
n07746186	eng-30-07746186-n	
n07746334	eng-30-07746334-n	
n07746551	eng-30-07746551-n	carambola
n07746749	eng-30-07746749-n	
n07747055	eng-30-07747055-n	citrusvrucht
n07747607	eng-30-07747607-n	appelsienenboom, sinaasappelboom, appelsien, sinaasappel
n07747951	eng-30-07747951-n	mandarijn, mandarijntje
n07748157	eng-30-07748157-n	
n07748276	eng-30-07748276-n	
n07748416	eng-30-07748416-n	
n07748574	eng-30-07748574-n	ugli
n07748753	eng-30-07748753-n	pomerans
n07748912	eng-30-07748912-n	
n07749192	eng-30-07749192-n	
n07749312	eng-30-07749312-n	
n07749446	eng-30-07749446-n	
n07749582	eng-30-07749582-n	citroen
n07749731	eng-30-07749731-n	limoen
n07749969	eng-30-07749969-n	
n07750146	eng-30-07750146-n	
n07750449	eng-30-07750449-n	cederappel, sukade
n07750586	eng-30-07750586-n	
n07750872	eng-30-07750872-n	
n07751004	eng-30-07751004-n	perzik
n07751148	eng-30-07751148-n	
n07751280	eng-30-07751280-n	
n07751451	eng-30-07751451-n	
n07752377	eng-30-07752377-n	
n07752514	eng-30-07752514-n	
n07752664	eng-30-07752664-n	rozijn, krent
n07753113	eng-30-07753113-n	
n07753275	eng-30-07753275-n	ananas
n07753448	eng-30-07753448-n	
n07753592	eng-30-07753592-n	bananengeel
n07753743	eng-30-07753743-n	passievrucht
n07754451	eng-30-07754451-n	
n07754684	eng-30-07754684-n	
n07755089	eng-30-07755089-n	cacaopoeder, cacao, poederchocola
n07755411	eng-30-07755411-n	
n07755707	eng-30-07755707-n	
n07755929	eng-30-07755929-n	kantaloep
n07756096	eng-30-07756096-n	
n07756641	eng-30-07756641-n	
n07756951	eng-30-07756951-n	watermeloen
n07757132	eng-30-07757132-n	
n07757312	eng-30-07757312-n	kriek
n07757990	eng-30-07757990-n	kriekenboom, kriek
n07758680	eng-30-07758680-n	druif
n07759424	eng-30-07759424-n	
n07759691	eng-30-07759691-n	
n07759816	eng-30-07759816-n	
n07760859	eng-30-07760859-n	
n07761141	eng-30-07761141-n	cherimoya
n07761309	eng-30-07761309-n	zuurzakboom
n07761611	eng-30-07761611-n	Annon
n07762114	eng-30-07762114-n	
n07762244	eng-30-07762244-n	
n07762740	eng-30-07762740-n	
n07762913	eng-30-07762913-n	
n07763107	eng-30-07763107-n	
n07763629	eng-30-07763629-n	kiwi
n07763792	eng-30-07763792-n	
n07763987	eng-30-07763987-n	
n07764155	eng-30-07764155-n	
n07764315	eng-30-07764315-n	
n07764486	eng-30-07764486-n	
n07764630	eng-30-07764630-n	tamarindevrucht
n07764847	eng-30-07764847-n	avocado, avocadopeer
n07765073	eng-30-07765073-n	dadel
n07765208	eng-30-07765208-n	
n07765361	eng-30-07765361-n	guaveboom
n07765728	eng-30-07765728-n	
n07765862	eng-30-07765862-n	
n07765999	eng-30-07765999-n	
n07766173	eng-30-07766173-n	litsjiboom, lycheeboom, lychee
n07766530	eng-30-07766530-n	
n07766723	eng-30-07766723-n	
n07766891	eng-30-07766891-n	
n07767002	eng-30-07767002-n	
n07767171	eng-30-07767171-n	moerbei, moerbes
n07767344	eng-30-07767344-n	
n07767847	eng-30-07767847-n	
n07768068	eng-30-07768068-n	
n07768139	eng-30-07768139-n	
n07768230	eng-30-07768230-n	
n07768318	eng-30-07768318-n	
n07768423	eng-30-07768423-n	
n07768694	eng-30-07768694-n	
n07768858	eng-30-07768858-n	
n07769584	eng-30-07769584-n	kwee, kweepeer
n07769731	eng-30-07769731-n	
n07770034	eng-30-07770034-n	
n07770571	eng-30-07770571-n	
n07770763	eng-30-07770763-n	
n07771212	eng-30-07771212-n	
n07771731	eng-30-07771731-n	
n07771891	eng-30-07771891-n	
n07772147	eng-30-07772147-n	cashewnoot
n07772274	eng-30-07772274-n	kastanje, tamme kastanje
n07772788	eng-30-07772788-n	
n07772935	eng-30-07772935-n	kokos, kokosnoot
n07774479	eng-30-07774479-n	
n07774596	eng-30-07774596-n	
n07774719	eng-30-07774719-n	
n07774842	eng-30-07774842-n	pijnboompit
n07775050	eng-30-07775050-n	pistache
n07775197	eng-30-07775197-n	zonnebloempit, zonnepit
n07800740	eng-30-07800740-n	kanonnenvoer, veevoer, voeder
n07801091	eng-30-07801091-n	weiland, voeder
n07801342	eng-30-07801342-n	inkuilen, silage
n07801508	eng-30-07801508-n	lijnkoek, oliekoek, veekoek
n07801779	eng-30-07801779-n	
n07801892	eng-30-07801892-n	
n07802026	eng-30-07802026-n	hooi
n07802417	eng-30-07802417-n	graanproduct, graan
n07802863	eng-30-07802863-n	grutten
n07802963	eng-30-07802963-n	
n07803093	eng-30-07803093-n	gerstekorrel
n07803310	eng-30-07803310-n	
n07803545	eng-30-07803545-n	tarwe, tarwebrood
n07804323	eng-30-07804323-n	nasi, rijst
n07804543	eng-30-07804543-n	
n07804657	eng-30-07804657-n	
n07804771	eng-30-07804771-n	
n07804900	eng-30-07804900-n	
n07805254	eng-30-07805254-n	aardappelpuree
n07805594	eng-30-07805594-n	vogeltjeszaad, vogelzaad
n07805731	eng-30-07805731-n	
n07806221	eng-30-07806221-n	salade, sla, slaatje, slaschotel
n07806633	eng-30-07806633-n	
n07806774	eng-30-07806774-n	
n07806879	eng-30-07806879-n	
n07807002	eng-30-07807002-n	
n07807171	eng-30-07807171-n	
n07807317	eng-30-07807317-n	
n07807594	eng-30-07807594-n	aardappelsalade
n07807710	eng-30-07807710-n	
n07807922	eng-30-07807922-n	fruitmacedoine, fruitsalade
n07808268	eng-30-07808268-n	
n07808479	eng-30-07808479-n	
n07808587	eng-30-07808587-n	koolsla
n07808904	eng-30-07808904-n	tabouleh
n07809096	eng-30-07809096-n	ingrediënt
n07809368	eng-30-07809368-n	smaakmaker
n07810907	eng-30-07810907-n	smaakversterker, condiment, kruiderij
n07811416	eng-30-07811416-n	
n07812046	eng-30-07812046-n	
n07812184	eng-30-07812184-n	kruid, specerij
n07812662	eng-30-07812662-n	
n07812790	eng-30-07812790-n	citroenolie
n07812913	eng-30-07812913-n	
n07813107	eng-30-07813107-n	tafelzout, chloornatrium, keukenzout, zout
n07814203	eng-30-07814203-n	kaneelkleur, kaneel
n07814487	eng-30-07814487-n	
n07814634	eng-30-07814634-n	komijn
n07814790	eng-30-07814790-n	venkel
n07815163	eng-30-07815163-n	
n07815294	eng-30-07815294-n	foelie, macis
n07815424	eng-30-07815424-n	muskaat, nootmuskaat
n07815588	eng-30-07815588-n	peperkorrel, peper
n07816052	eng-30-07816052-n	
n07816164	eng-30-07816164-n	basilicum, basiliekruid, bazielkruid
n07816296	eng-30-07816296-n	laurier, laurierblad
n07816398	eng-30-07816398-n	
n07816575	eng-30-07816575-n	
n07816839	eng-30-07816839-n	kervel
n07817024	eng-30-07817024-n	
n07817160	eng-30-07817160-n	
n07817315	eng-30-07817315-n	
n07817758	eng-30-07817758-n	
n07817871	eng-30-07817871-n	venkel
n07818029	eng-30-07818029-n	
n07818133	eng-30-07818133-n	fenegriek
n07818277	eng-30-07818277-n	knoflook
n07818572	eng-30-07818572-n	
n07818689	eng-30-07818689-n	citroenmelisse
n07818825	eng-30-07818825-n	sermontaine, processieplant, manskracht, leverstok, bastaardselder, bergselder, Franse selder, maggiplant, lubbestok, lavas, maggi
n07818995	eng-30-07818995-n	oregano, majoraan, marjolein
n07819166	eng-30-07819166-n	
n07819480	eng-30-07819480-n	mosterdplant, mosterd
n07819682	eng-30-07819682-n	
n07819769	eng-30-07819769-n	
n07819896	eng-30-07819896-n	peterselie, pieterselie
n07820145	eng-30-07820145-n	
n07820297	eng-30-07820297-n	
n07820497	eng-30-07820497-n	
n07820814	eng-30-07820814-n	
n07821260	eng-30-07821260-n	
n07821404	eng-30-07821404-n	
n07821610	eng-30-07821610-n	slangenkruid, dragon
n07821758	eng-30-07821758-n	thijm, echte tijm, tijm
n07821919	eng-30-07821919-n	kurkuma
n07822197	eng-30-07822197-n	ketch-up, ketchup, tomatenketchup
n07822323	eng-30-07822323-n	kardemom
n07822518	eng-30-07822518-n	
n07822687	eng-30-07822687-n	
n07822845	eng-30-07822845-n	
n07823105	eng-30-07823105-n	
n07823280	eng-30-07823280-n	
n07823460	eng-30-07823460-n	salsa
n07823698	eng-30-07823698-n	cranberry saus
n07823951	eng-30-07823951-n	kerrieschotel, curry, kerrie, kerriepoeder
n07824702	eng-30-07824702-n	paprika, paprikapoeder
n07824988	eng-30-07824988-n	augurk, pickles
n07825850	eng-30-07825850-n	flauwekul, appelcompote, appelmoes
n07825972	eng-30-07825972-n	ketjap, sojasaus
n07826250	eng-30-07826250-n	
n07826340	eng-30-07826340-n	
n07826453	eng-30-07826453-n	
n07826653	eng-30-07826653-n	anijs, anijszaad
n07826930	eng-30-07826930-n	
n07827130	eng-30-07827130-n	
n07827284	eng-30-07827284-n	saffraan
n07827410	eng-30-07827410-n	sesam, sesamzaad
n07827554	eng-30-07827554-n	
n07827750	eng-30-07827750-n	maanzaad, papaverzaad
n07827896	eng-30-07827896-n	
n07828378	eng-30-07828378-n	
n07828642	eng-30-07828642-n	
n07828987	eng-30-07828987-n	azijn
n07829412	eng-30-07829412-n	onbeleefde opmerkingen, saus
n07830593	eng-30-07830593-n	
n07830986	eng-30-07830986-n	
n07831146	eng-30-07831146-n	
n07831267	eng-30-07831267-n	tomatensaus
n07831663	eng-30-07831663-n	wijnsaus
n07831821	eng-30-07831821-n	
n07832099	eng-30-07832099-n	
n07832416	eng-30-07832416-n	
n07832592	eng-30-07832592-n	ravigotesaus
n07832902	eng-30-07832902-n	
n07833535	eng-30-07833535-n	
n07834065	eng-30-07834065-n	
n07834507	eng-30-07834507-n	mayonaise
n07834872	eng-30-07834872-n	
n07835331	eng-30-07835331-n	barbecuesaus
n07835457	eng-30-07835457-n	
n07835823	eng-30-07835823-n	bordelaise
n07835921	eng-30-07835921-n	
n07836838	eng-30-07836838-n	
n07837362	eng-30-07837362-n	sous bechamel
n07837755	eng-30-07837755-n	
n07837912	eng-30-07837912-n	
n07838073	eng-30-07838073-n	jus
n07838233	eng-30-07838233-n	
n07838441	eng-30-07838441-n	
n07838551	eng-30-07838551-n	
n07838659	eng-30-07838659-n	
n07838811	eng-30-07838811-n	
n07839478	eng-30-07839478-n	béchamelsaus, roux
n07839730	eng-30-07839730-n	
n07839864	eng-30-07839864-n	
n07840027	eng-30-07840027-n	
n07840219	eng-30-07840219-n	kappertjessaus
n07840395	eng-30-07840395-n	
n07840520	eng-30-07840520-n	Worcestersaus
n07840804	eng-30-07840804-n	ei
n07841037	eng-30-07841037-n	albumine, eiwit
n07841345	eng-30-07841345-n	dooier, eierdooier, eigeel, geel
n07841495	eng-30-07841495-n	gekookte ei, gekookt ei
n07841907	eng-30-07841907-n	
n07842044	eng-30-07842044-n	
n07842130	eng-30-07842130-n	
n07842202	eng-30-07842202-n	
n07842308	eng-30-07842308-n	roerei
n07842433	eng-30-07842433-n	gevuld ei
n07842605	eng-30-07842605-n	
n07842753	eng-30-07842753-n	omelet, struif
n07842972	eng-30-07842972-n	
n07843220	eng-30-07843220-n	
n07843464	eng-30-07843464-n	soufflé
n07843636	eng-30-07843636-n	spiegelei
n07843775	eng-30-07843775-n	zuivel, zuivelproduct, zuivelprodukt
n07844042	eng-30-07844042-n	melk
n07844604	eng-30-07844604-n	
n07845166	eng-30-07845166-n	
n07845702	eng-30-07845702-n	
n07845863	eng-30-07845863-n	
n07846143	eng-30-07846143-n	koffiecreamer, melkpoeder, poedermelk
n07846359	eng-30-07846359-n	koffiemelk
n07846471	eng-30-07846471-n	gecondenseerde melk, koffiemelk
n07846557	eng-30-07846557-n	magere melk, afgeroomde melk, ondermelk, schepmelk, taptemelk
n07846688	eng-30-07846688-n	
n07846802	eng-30-07846802-n	
n07846938	eng-30-07846938-n	
n07847047	eng-30-07847047-n	botermelk, karnemelk
n07847198	eng-30-07847198-n	crème, room
n07847453	eng-30-07847453-n	
n07847585	eng-30-07847585-n	
n07847827	eng-30-07847827-n	
n07847917	eng-30-07847917-n	koffieroom
n07848093	eng-30-07848093-n	zure room
n07848196	eng-30-07848196-n	slagroom
n07848338	eng-30-07848338-n	boter, natuurboter, roomboter
n07849336	eng-30-07849336-n	hebben de kriebel in zijn gat, yoghurt
n07849506	eng-30-07849506-n	
n07849733	eng-30-07849733-n	
n07849912	eng-30-07849912-n	kaasstof, plattekaas, wrongel
n07850083	eng-30-07850083-n	
n07850329	eng-30-07850329-n	kaas
n07851298	eng-30-07851298-n	roomkwark
n07851641	eng-30-07851641-n	
n07851767	eng-30-07851767-n	huttenkaas
n07851926	eng-30-07851926-n	smeltkaas
n07852045	eng-30-07852045-n	schimmelkaas
n07852614	eng-30-07852614-n	Brie, brie
n07852833	eng-30-07852833-n	Camembert, camembert
n07852919	eng-30-07852919-n	Cheddar, cheddar
n07853345	eng-30-07853345-n	
n07853445	eng-30-07853445-n	Edam, Edammer, edammer
n07853560	eng-30-07853560-n	geitekaas, geitenkaas
n07853648	eng-30-07853648-n	Goudse kaas, Gouda
n07853762	eng-30-07853762-n	
n07854066	eng-30-07854066-n	Limburger
n07854184	eng-30-07854184-n	mozzarella
n07854266	eng-30-07854266-n	
n07854348	eng-30-07854348-n	Parmezaan, parmezaan, parmezaankaas
n07854455	eng-30-07854455-n	kwark
n07854614	eng-30-07854614-n	
n07854813	eng-30-07854813-n	
n07855317	eng-30-07855317-n	Velveeta
n07855510	eng-30-07855510-n	pindakaas
n07855907	eng-30-07855907-n	
n07856045	eng-30-07856045-n	
n07856270	eng-30-07856270-n	
n07857170	eng-30-07857170-n	
n07857356	eng-30-07857356-n	wasabi
n07857731	eng-30-07857731-n	humus
n07857959	eng-30-07857959-n	wildpastei
n07858484	eng-30-07858484-n	tahin
n07858978	eng-30-07858978-n	schatje, honig, bijenhoning, honing
n07859142	eng-30-07859142-n	sacharine
n07859284	eng-30-07859284-n	saccharose, sacharose, suiker
n07859583	eng-30-07859583-n	siroop, stroop
n07859796	eng-30-07859796-n	
n07860103	eng-30-07860103-n	
n07860331	eng-30-07860331-n	grenadine
n07860447	eng-30-07860447-n	ahornsiroop
n07860805	eng-30-07860805-n	beslag
n07860988	eng-30-07860988-n	deeg
n07861158	eng-30-07861158-n	
n07861557	eng-30-07861557-n	
n07861813	eng-30-07861813-n	kip en rijst
n07861983	eng-30-07861983-n	
n07862244	eng-30-07862244-n	
n07862348	eng-30-07862348-n	spare ribs, spareribs
n07862461	eng-30-07862461-n	
n07862611	eng-30-07862611-n	
n07863374	eng-30-07863374-n	
n07863547	eng-30-07863547-n	
n07863935	eng-30-07863935-n	
n07864065	eng-30-07864065-n	
n07864317	eng-30-07864317-n	
n07864638	eng-30-07864638-n	
n07864756	eng-30-07864756-n	
n07864934	eng-30-07864934-n	chilipeper, chili, chili con carne
n07865196	eng-30-07865196-n	tjap tjoi, tjaptjoi
n07865484	eng-30-07865484-n	bami
n07866015	eng-30-07866015-n	croquet, kroket
n07866151	eng-30-07866151-n	
n07866277	eng-30-07866277-n	bal-gehakt, rissole
n07866409	eng-30-07866409-n	
n07866571	eng-30-07866571-n	
n07866723	eng-30-07866723-n	loempia
n07866868	eng-30-07866868-n	
n07867021	eng-30-07867021-n	
n07867164	eng-30-07867164-n	falafel
n07867324	eng-30-07867324-n	
