key,wordnet_id,lemma,translation
n07820297,eng-30-07820297-n,rue,rue
n07820497,eng-30-07820497-n,sage,salie
n07820814,eng-30-07820814-n,savory,hartig
n07820814,eng-30-07820814-n,savoury,hartig
n07821260,eng-30-07821260-n,sweet woodruff,lievevrouwebedstro
n07821260,eng-30-07821260-n,waldmeister,Waldmeister
n07821404,eng-30-07821404-n,sweet cicely,sweet cicely
n07822518,eng-30-07822518-n,cayenne,cayenne
n07822518,eng-30-07822518-n,cayenne pepper,Cayenne peper
n07822518,eng-30-07822518-n,red pepper,rode peper
n07822687,eng-30-07822687-n,chili powder,Chili poeder
n07822845,eng-30-07822845-n,chili sauce,chilisaus
n07823105,eng-30-07823105-n,chutney,chutney
n07823105,eng-30-07823105-n,Indian relish,Indian relish
n07823280,eng-30-07823280-n,steak sauce,biefstuksaus
n07826250,eng-30-07826250-n,tomato paste,tomatenpuree
n07826340,eng-30-07826340-n,angelica,Angelica
n07826453,eng-30-07826453-n,angelica,Angelica
n07826930,eng-30-07826930-n,Chinese anise,steranijs
n07826930,eng-30-07826930-n,star anise,steranijs
n07826930,eng-30-07826930-n,star aniseed,steranijs
n07827130,eng-30-07827130-n,juniper berries,jeneverbessen
n07827554,eng-30-07827554-n,caraway seed,Karwijzaad
n07827896,eng-30-07827896-n,dill,dille
n07827896,eng-30-07827896-n,dill weed,Dille
n07828378,eng-30-07828378-n,monosodium glutamate,mononatriumglutamaat
n07828378,eng-30-07828378-n,MSG,MSG
n07828642,eng-30-07828642-n,vanilla bean,vanilleboon
n07830593,eng-30-07830593-n,hot sauce,hete saus
n07830986,eng-30-07830986-n,bolognese pasta sauce,bolognese pastasaus
n07831146,eng-30-07831146-n,carbonara,carbonara
n07831821,eng-30-07831821-n,marchand de vin,marchand de vin
n07831821,eng-30-07831821-n,mushroom wine sauce,paddestoel wijnsaus
n07832099,eng-30-07832099-n,plum sauce,pruimensaus
n07832416,eng-30-07832416-n,pesto,pesto
n07832902,eng-30-07832902-n,dressing,dressing
n07832902,eng-30-07832902-n,salad dressing,salade dressing
n07833535,eng-30-07833535-n,bleu cheese dressing,bleu kaas dressing
n07833535,eng-30-07833535-n,blue cheese dressing,blauwe kaas dressing
n07834065,eng-30-07834065-n,anchovy dressing,ansjovis dressing
n07834872,eng-30-07834872-n,Russian dressing,Russische dressing
n07834872,eng-30-07834872-n,Russian mayonnaise,Russische mayonaise
n07835457,eng-30-07835457-n,hollandaise,hollandaise
n07835921,eng-30-07835921-n,bourguignon,bourguignon
n07835921,eng-30-07835921-n,bourguignon sauce,bourguignon saus
n07835921,eng-30-07835921-n,Burgundy sauce,Burgundy saus
n07836838,eng-30-07836838-n,chocolate sauce,chocolade saus
n07836838,eng-30-07836838-n,chocolate syrup,chocolade siroop
n07837755,eng-30-07837755-n,demiglace,demi-glace
n07837755,eng-30-07837755-n,demi-glaze,demi-glazuur
n07837912,eng-30-07837912-n,gravy,jus
n07837912,eng-30-07837912-n,pan gravy,pan jus
n07838233,eng-30-07838233-n,spaghetti sauce,spaghetti saus
n07838233,eng-30-07838233-n,pasta sauce,pasta saus
n07838441,eng-30-07838441-n,marinara,marinara
n07838551,eng-30-07838551-n,mole,mol
n07838659,eng-30-07838659-n,hunter's sauce,jager saus
n07838659,eng-30-07838659-n,sauce chausseur,saus Chausseur
n07838811,eng-30-07838811-n,mushroom sauce,champignonsaus
n07839730,eng-30-07839730-n,Soubise,Soubise
n07839730,eng-30-07839730-n,white onion sauce,witte ui saus
n07839864,eng-30-07839864-n,Lyonnaise sauce,Lyonnaise saus
n07839864,eng-30-07839864-n,brown onion sauce,bruin uiensaus
n07840027,eng-30-07840027-n,veloute,veloute
n07840395,eng-30-07840395-n,curry sauce,Curry saus
n07841907,eng-30-07841907-n,Easter egg,paasei
n07842044,eng-30-07842044-n,chocolate egg,chocolade-ei
n07842130,eng-30-07842130-n,candy egg,snoep ei
n07842202,eng-30-07842202-n,poached egg,gepocheerd ei
n07842202,eng-30-07842202-n,dropped egg,gedaald ei
n07842605,eng-30-07842605-n,shirred egg,shirred ei
n07842605,eng-30-07842605-n,baked egg,gebakken ei
n07842605,eng-30-07842605-n,egg en cocotte,ei en cocotte
n07842972,eng-30-07842972-n,firm omelet,firma omelet
n07843220,eng-30-07843220-n,fluffy omelet,fluffy omelet
n07844604,eng-30-07844604-n,milk,melk
n07845166,eng-30-07845166-n,pasteurized milk,Gepasteuriseerde melk
n07845702,eng-30-07845702-n,raw milk,rauwe melk
n07845863,eng-30-07845863-n,homogenized milk,gehomogeniseerde melk
n07846688,eng-30-07846688-n,semi-skimmed milk,halfvolle melk
n07846802,eng-30-07846802-n,whole milk,volle melk
n07846938,eng-30-07846938-n,low-fat milk,magere melk
n07847453,eng-30-07847453-n,clotted cream,slagroom
n07847453,eng-30-07847453-n,Devonshire cream,Devonshire cream
n07847585,eng-30-07847585-n,double creme,dubbele creme
n07847585,eng-30-07847585-n,heavy whipping cream,volle slagroom
n07847827,eng-30-07847827-n,heavy cream,slagroom
n07849506,eng-30-07849506-n,blueberry yogurt,bosbessenyoghurt
n07849733,eng-30-07849733-n,whey,wei
n07850083,eng-30-07850083-n,curd,wrongel
n07851641,eng-30-07851641-n,triple cream,triple room
n07851641,eng-30-07851641-n,triple creme,triple creme
n07853345,eng-30-07853345-n,double Gloucester,double Gloucester
n07853762,eng-30-07853762-n,grated cheese,geraspte kaas
n07854266,eng-30-07854266-n,Muenster,Muenster
n07854614,eng-30-07854614-n,ricotta,ricotta
n07854813,eng-30-07854813-n,Swiss cheese,Zwitserse kaas
n07855907,eng-30-07855907-n,shrimp butter,garnalen boter
n07856045,eng-30-07856045-n,lobster butter,kreeftenboter
n07856270,eng-30-07856270-n,spread,verspreiding
n07856270,eng-30-07856270-n,paste,pasta
n07857170,eng-30-07857170-n,miso,miso
n07859796,eng-30-07859796-n,sugar syrup,suikersiroop
n07860103,eng-30-07860103-n,sorghum,sorghum
n07860103,eng-30-07860103-n,sorghum molasses,sorghum melasse
n07861158,eng-30-07861158-n,bread dough,brood deeg
n07861557,eng-30-07861557-n,coq au vin,coq au vin
n07861983,eng-30-07861983-n,moo goo gai pan,moo goo gai pan
n07862244,eng-30-07862244-n,bacon and eggs,spek en eieren
n07862461,eng-30-07862461-n,beef Bourguignonne,rundvlees Bourguignonne
n07862461,eng-30-07862461-n,boeuf Bourguignonne,boeuf Bourguignonne
n07862611,eng-30-07862611-n,beef Wellington,beef Wellington
n07862611,eng-30-07862611-n,filet de boeuf en croute,filet de boeuf en croute
n07863374,eng-30-07863374-n,pasta,pasta
n07863547,eng-30-07863547-n,cannelloni,cannelloni
n07863935,eng-30-07863935-n,chicken Marengo,kip Marengo
n07864065,eng-30-07864065-n,chicken cordon bleu,kip Cordon Bleu
n07864317,eng-30-07864317-n,chicken paprika,kip paprika
n07864317,eng-30-07864317-n,chicken paprikash,kip Paprikash
n07864638,eng-30-07864638-n,Tetrazzini,Tetrazzini
n07864756,eng-30-07864756-n,chicken Kiev,kip Kiev
n07866151,eng-30-07866151-n,cottage pie,cottage pie
n07866409,eng-30-07866409-n,dolmas,dolmas
n07866409,eng-30-07866409-n,stuffed grape leaves,gevulde wijnbladeren
n07866571,eng-30-07866571-n,egg foo yong,Foe Yong Hai
n07866571,eng-30-07866571-n,egg fu yung,ei Yung Fu
n07866868,eng-30-07866868-n,eggs Benedict,eggs Benedict
n07867021,eng-30-07867021-n,enchilada,enchilada
n07867324,eng-30-07867324-n,fish and chips,Fish and chips
n07867751,eng-30-07867751-n,chocolate fondue,chocolade fondue
n07868508,eng-30-07868508-n,frittata,frittata
n07868830,eng-30-07868830-n,galantine,gelei
n07868955,eng-30-07868955-n,gefilte fish,gefiltevissen
n07868955,eng-30-07868955-n,fish ball,viskotelet
n07869291,eng-30-07869291-n,ham and eggs,Ham en eieren
n07869611,eng-30-07869611-n,jambalaya,jambalaya
n07869937,eng-30-07869937-n,kedgeree,gerecht van rijst en vis
n07870313,eng-30-07870313-n,seafood Newburg,zeevruchten Newburg
n07870894,eng-30-07870894-n,lobster thermidor,kreeft thermidor
n07871065,eng-30-07871065-n,lutefisk,lutefisk
n07871065,eng-30-07871065-n,lutfisk,Lutfisk
n07871234,eng-30-07871234-n,macaroni and cheese,macaroni en kaas
n07872748,eng-30-07872748-n,osso buco,osso buco
n07873057,eng-30-07873057-n,marrow,merg
n07873057,eng-30-07873057-n,bone marrow,beenmerg
n07873198,eng-30-07873198-n,pheasant under glass,fazant in kassen
n07873348,eng-30-07873348-n,pigs in blankets,mini worstenbroodjes
n07874063,eng-30-07874063-n,sausage pizza,worst pizza
n07874159,eng-30-07874159-n,pepperoni pizza,pepperoni pizza
n07874259,eng-30-07874259-n,cheese pizza,kaas pizza
n07874343,eng-30-07874343-n,anchovy pizza,ansjovis pizza
n07874441,eng-30-07874441-n,Sicilian pizza,Siciliaanse pizza
n07875152,eng-30-07875152-n,potpie,hutspot
n07875926,eng-30-07875926-n,Salisbury steak,Salisbury steak
n07876026,eng-30-07876026-n,sauerbraten,sauerbraten
n07876281,eng-30-07876281-n,scallopine,scallopine
n07876281,eng-30-07876281-n,scallopini,scallopini
n07876550,eng-30-07876550-n,scampi,scampi
n07876651,eng-30-07876651-n,Scotch egg,Schotse ei
n07876893,eng-30-07876893-n,scrapple,scrapple
n07877187,eng-30-07877187-n,spaghetti and meatballs,spaghetti en gehaktballen
n07877299,eng-30-07877299-n,Spanish rice,Spaanse rijst
n07877675,eng-30-07877675-n,steak tartare,steak tartaar
n07877675,eng-30-07877675-n,tartar steak,tartaar
n07877675,eng-30-07877675-n,cannibal mound,kannibaal heuvel
n07877849,eng-30-07877849-n,pepper steak,pepersteak
n07877961,eng-30-07877961-n,steak au poivre,steak au poivre
n07877961,eng-30-07877961-n,peppered steak,gelardeerd steak
n07877961,eng-30-07877961-n,pepper steak,pepersteak
n07878283,eng-30-07878283-n,stuffed cabbage,gevulde kool
n07878647,eng-30-07878647-n,stuffed peppers,gevulde paprika's
n07878785,eng-30-07878785-n,stuffed tomato,gevulde tomaat
n07878785,eng-30-07878785-n,hot stuffed tomato,hot gevulde tomaten
n07878926,eng-30-07878926-n,stuffed tomato,gevulde tomaat
n07878926,eng-30-07878926-n,cold stuffed tomato,koude gevulde tomaat
n07879072,eng-30-07879072-n,succotash,succotash
n07879174,eng-30-07879174-n,sukiyaki,Sukiyaki
n07879350,eng-30-07879350-n,sashimi,sashimi
n07879560,eng-30-07879560-n,Swiss steak,Swiss steak
n07879659,eng-30-07879659-n,tamale,Tamale
n07880213,eng-30-07880213-n,terrine,terrine
n07880325,eng-30-07880325-n,Welsh rarebit,Welsh rarebit
n07880325,eng-30-07880325-n,Welsh rabbit,geroosterde kaas op toast
n07880325,eng-30-07880325-n,rarebit,geroosterde kaas op toast
n07880968,eng-30-07880968-n,burrito,burrito
n07881404,eng-30-07881404-n,tostada,tostada
n07882420,eng-30-07882420-n,wish-wash,leuterpraat
n07882497,eng-30-07882497-n,concoction,brouwsel
n07882497,eng-30-07882497-n,mixture,mengsel
n07882497,eng-30-07882497-n,intermixture,bijmengsel
n07883031,eng-30-07883031-n,filling,vulling
n07883384,eng-30-07883384-n,elixir,elixer
n07885705,eng-30-07885705-n,proof spirit,proof geest
n07886057,eng-30-07886057-n,home brew,Home Brew
n07886057,eng-30-07886057-n,homebrew,homebrew
n07886572,eng-30-07886572-n,brew,brouwen
n07886572,eng-30-07886572-n,brewage,brouwsel
n07887192,eng-30-07887192-n,suds,zeepsop
n07887304,eng-30-07887304-n,Munich beer,München bier
n07887304,eng-30-07887304-n,Munchener,Munchener
n07887967,eng-30-07887967-n,light beer,licht bier
n07888378,eng-30-07888378-n,shebeen,shebeen
n07888465,eng-30-07888465-n,Weissbier,Weissbier
n07888465,eng-30-07888465-n,white beer,witbier
n07888465,eng-30-07888465-n,wheat beer,tarwe bier
n07889274,eng-30-07889274-n,malt,mout
n07889274,eng-30-07889274-n,malt liquor,malt liquor
n07889814,eng-30-07889814-n,bitter,bitter
n07889990,eng-30-07889990-n,Burton,Burton
n07890068,eng-30-07890068-n,pale ale,pale ale
n07890617,eng-30-07890617-n,kvass,kwas
n07890970,eng-30-07890970-n,hydromel,hydromel
n07891189,eng-30-07891189-n,near beer,in de buurt van bier
n07894102,eng-30-07894102-n,Beaujolais,Beaujolais
n07894298,eng-30-07894298-n,Medoc,Medoc
n07894451,eng-30-07894451-n,Canary wine,Canarische wijn
n07894551,eng-30-07894551-n,Chablis,Chablis
n07894551,eng-30-07894551-n,white Burgundy,witte Bourgognes
n07894703,eng-30-07894703-n,Montrachet,Montrachet
n07894799,eng-30-07894799-n,Chardonnay,Chardonnay
n07894799,eng-30-07894799-n,Pinot Chardonnay,Pinot Chardonnay
n07894965,eng-30-07894965-n,Pinot noir,Pinot noir
n07895100,eng-30-07895100-n,Pinot blanc,Pinot blanc
n07895237,eng-30-07895237-n,Bordeaux,Bordeaux
n07895237,eng-30-07895237-n,Bordeaux wine,Bordeaux wijn
n07895435,eng-30-07895435-n,claret,claret
n07895435,eng-30-07895435-n,red Bordeaux,rode Bordeaux
n07895595,eng-30-07895595-n,Chianti,Chianti
n07895710,eng-30-07895710-n,Cabernet,Cabernet
n07895710,eng-30-07895710-n,Cabernet Sauvignon,Cabernet Sauvignon
n07895839,eng-30-07895839-n,Merlot,Merlot
n07895962,eng-30-07895962-n,Sauvignon blanc,Sauvignon blanc
n07896060,eng-30-07896060-n,California wine,Californische wijn
n07896165,eng-30-07896165-n,Cotes de Provence,Côtes de Provence
n07896422,eng-30-07896422-n,Dubonnet,Dubonnet
n07896661,eng-30-07896661-n,macon,macon
n07896661,eng-30-07896661-n,maconnais,Maconnais
n07896893,eng-30-07896893-n,Muscadet,Muscadet
n07897116,eng-30-07897116-n,retsina,retsina
n07897750,eng-30-07897750-n,Rhone wine,Rhônevallei
n07897865,eng-30-07897865-n,Rioja,Rioja
n07898247,eng-30-07898247-n,Soave,Soave
n07898333,eng-30-07898333-n,zinfandel,zinfandel
n07898745,eng-30-07898745-n,table wine,tafelwijn
n07898895,eng-30-07898895-n,Tokay,Tokayer
n07899292,eng-30-07899292-n,sweet vermouth,sweet vermouth
n07899292,eng-30-07899292-n,Italian vermouth,Italiaanse vermout
n07899434,eng-30-07899434-n,dry vermouth,droge vermout
n07899434,eng-30-07899434-n,French vermouth,Franse vermouth
n07899533,eng-30-07899533-n,Chenin blanc,chenin blanc
n07899660,eng-30-07899660-n,Verdicchio,Verdicchio
n07899769,eng-30-07899769-n,Vouvray,Vouvray
n07899899,eng-30-07899899-n,Yquem,Yquem
n07899976,eng-30-07899976-n,generic,algemeen
n07899976,eng-30-07899976-n,generic wine,generieke wijn
n07900406,eng-30-07900406-n,fortified wine,versterkte wijn
n07900616,eng-30-07900616-n,Madeira,Madeira
n07901457,eng-30-07901457-n,muscat,muskaatdruif
n07901457,eng-30-07901457-n,muscatel,muskaatwijn
n07901457,eng-30-07901457-n,muscadel,muskaat
n07901457,eng-30-07901457-n,muscadelle,muscadelle
n07902121,eng-30-07902121-n,neutral spirits,neutrale alcohol
n07902121,eng-30-07902121-n,ethyl alcohol,ethylalcohol
n07902336,eng-30-07902336-n,aqua vitae,sterkwater
n07902336,eng-30-07902336-n,ardent spirits,vurige geesten
n07902443,eng-30-07902443-n,eau de vie,eau-de-vie
n07902799,eng-30-07902799-n,aquavit,aquavit
n07902799,eng-30-07902799-n,akvavit,Akvavit
n07903101,eng-30-07903101-n,bitters,bitters
n07903731,eng-30-07903731-n,Armagnac,Armagnac
n07904072,eng-30-07904072-n,kirsch,kirsch
n07904293,eng-30-07904293-n,slivovitz,slivovitz
n07904637,eng-30-07904637-n,sloe gin,sleedoornjenever
n07904760,eng-30-07904760-n,geneva,Genève
n07904760,eng-30-07904760-n,Holland gin,Holland gin
n07904760,eng-30-07904760-n,Hollands,Hollands
n07905296,eng-30-07905296-n,demerara,demerara
n07905296,eng-30-07905296-n,demerara rum,demerara rum
n07905386,eng-30-07905386-n,Jamaica rum,Jamaica rum
n07905618,eng-30-07905618-n,pulque,pulque
n07906572,eng-30-07906572-n,blended whiskey,blended whisky
n07906572,eng-30-07906572-n,blended whisky,blended whisky
n07906718,eng-30-07906718-n,bourbon,bourbon
n07906877,eng-30-07906877-n,corn whiskey,maïs whisky
n07906877,eng-30-07906877-n,corn whisky,maïs whisky
n07906877,eng-30-07906877-n,corn,maïs
n07907161,eng-30-07907161-n,Irish,Iers
n07907161,eng-30-07907161-n,Irish whiskey,Ierse whiskey
n07907161,eng-30-07907161-n,Irish whisky,Ierse whiskey
n07907429,eng-30-07907429-n,rye,rogge-
n07907429,eng-30-07907429-n,rye whiskey,rogge whiskey
n07907429,eng-30-07907429-n,rye whisky,rogge whiskey
n07907548,eng-30-07907548-n,Scotch,Scotch
n07907548,eng-30-07907548-n,Scotch whiskey,Schotse whisky
n07907548,eng-30-07907548-n,Scotch whisky,Schotse whisky
n07907548,eng-30-07907548-n,malt whiskey,malt whisky
n07907548,eng-30-07907548-n,malt whisky,malt whisky
n07907548,eng-30-07907548-n,Scotch malt whiskey,Schotse malt whisky
n07907548,eng-30-07907548-n,Scotch malt whisky,Schotse malt whisky
n07907831,eng-30-07907831-n,sour mash,Sour mash
n07907831,eng-30-07907831-n,sour mash whiskey,Sour Mash whisky
n07908647,eng-30-07908647-n,anisette,anisette
n07908647,eng-30-07908647-n,anisette de Bordeaux,anisette de Bordeaux
n07909129,eng-30-07909129-n,coffee liqueur,koffielikeur
n07909362,eng-30-07909362-n,creme de menthe,creme de menthe
n07909504,eng-30-07909504-n,creme de fraise,creme de fraise
n07909714,eng-30-07909714-n,Galliano,Galliano
n07909811,eng-30-07909811-n,orange liqueur,sinaasappellikeur
n07910245,eng-30-07910245-n,kummel,kummel
n07910379,eng-30-07910379-n,maraschino,maraschino
n07910379,eng-30-07910379-n,maraschino liqueur,maraschino likeur
n07910538,eng-30-07910538-n,pastis,pastis
n07910656,eng-30-07910656-n,Pernod,Pernod
n07911061,eng-30-07911061-n,ratafia,ratafia
n07911061,eng-30-07911061-n,ratafee,ratafee
n07911249,eng-30-07911249-n,sambuca,sambuca
n07911371,eng-30-07911371-n,mixed drink,mixdrankje
n07912211,eng-30-07912211-n,highball,vertrek
n07913644,eng-30-07913644-n,bullshot,bullshot
n07913774,eng-30-07913774-n,cobbler,schoenlapper
n07913882,eng-30-07913882-n,collins,collins
n07913882,eng-30-07913882-n,Tom Collins,Tom Collins
n07914006,eng-30-07914006-n,cooler,koeler
n07914128,eng-30-07914128-n,refresher,opfrissing
n07914413,eng-30-07914413-n,daiquiri,daiquiri
n07914413,eng-30-07914413-n,rum cocktail,rumcocktail
n07914777,eng-30-07914777-n,spritzer,spritzer
n07914995,eng-30-07914995-n,gimlet,boortje
n07915213,eng-30-07915213-n,grasshopper,sprinkhaan
n07915366,eng-30-07915366-n,Harvey Wallbanger,Harvey Wallbanger
n07915491,eng-30-07915491-n,julep,julep
n07915491,eng-30-07915491-n,mint julep,mint julep
n07915618,eng-30-07915618-n,manhattan,Manhattan
n07915918,eng-30-07915918-n,margarita,margarita
n07916183,eng-30-07916183-n,gin and it,gin en het
n07916437,eng-30-07916437-n,old fashioned,oubollig
n07917133,eng-30-07917133-n,Sazerac,Sazerac
n07917272,eng-30-07917272-n,screwdriver,schroevedraaier
n07917392,eng-30-07917392-n,sidecar,zijspanwagen
n07917507,eng-30-07917507-n,Scotch and soda,Scotch & Soda
n07917618,eng-30-07917618-n,sling,slinger
n07918028,eng-30-07918028-n,sour,zuur
n07918309,eng-30-07918309-n,stinger,prikkel
n07918706,eng-30-07918706-n,swizzle,swizzle
n07919165,eng-30-07919165-n,zombie,zombie
n07919165,eng-30-07919165-n,zombi,zombi
n07919572,eng-30-07919572-n,cafe au lait,koffie verkeerd
n07919894,eng-30-07919894-n,drip coffee,drip koffie
n07920540,eng-30-07920540-n,iced coffee,ijskoffie
n07920540,eng-30-07920540-n,ice coffee,ijs koffie
n07920872,eng-30-07920872-n,mocha,mokka
n07920872,eng-30-07920872-n,mocha coffee,mokkakoffie
n07920989,eng-30-07920989-n,mocha,mokka
n07921239,eng-30-07921239-n,Turkish coffee,Turkse koffie
n07921834,eng-30-07921834-n,scrumpy,scrumpy
n07921948,eng-30-07921948-n,sweet cider,sweet cider
n07922147,eng-30-07922147-n,perry,perry
n07924747,eng-30-07924747-n,grapefruit juice,grapefruit SAP
n07924955,eng-30-07924955-n,frozen orange juice,bevroren sinaasappelsap
n07924955,eng-30-07924955-n,orange-juice concentrate,orange-diksap
n07925116,eng-30-07925116-n,pineapple juice,ananas SAP
