key	wordnet_id	synonyms	provenance
n04497570	eng-30-04497570-n	gymnastiekpakje, gympakje, tunica, tuniek	odwn
n04497801	eng-30-04497801-n	diapason, stemsleutel, stemvork	odwn
n04498389	eng-30-04498389-n	tulband	odwn
n04498523	eng-30-04498523-n	straalmotor, turbine	odwn
n04498873	eng-30-04498873-n	turbogenerator	google_translate
n04499810	eng-30-04499810-n	spanschroef	odwn
n04500060	eng-30-04500060-n	draaier, food turner	google_translate
n04501370	eng-30-04501370-n	draaihek, klaphek, tourniquet	odwn
n04501550	eng-30-04501550-n	draaitafel	odwn
n04501837	eng-30-04501837-n	draaischijf, luie Susan	google_translate
n04501947	eng-30-04501947-n	torentje	google_translate
n04502059	eng-30-04502059-n	torentjeklok	google_translate
n04502197	eng-30-04502197-n	col, rolkraag, coltrui	odwn
n04502502	eng-30-04502502-n	tweed	google_translate
n04502670	eng-30-04502670-n	tweeter	odwn
n04502851	eng-30-04502851-n	tweeëntwintig, 0.22	google_translate
n04503413	eng-30-04503413-n	tweepersoonsbed	google_translate
n04503499	eng-30-04503499-n	twinjet	google_translate
n04503593	eng-30-04503593-n	boorijzer, spiraalboor	odwn
n04504038	eng-30-04504038-n	twee-man tent	google_translate
n04504141	eng-30-04504141-n	combinatie	odwn
n04504770	eng-30-04504770-n	leesmachine	odwn
n04505036	eng-30-04505036-n	schrijfmachine, typemachine	odwn
n04505470	eng-30-04505470-n	schrijfmachinetoetsenbord	google_translate
n04506289	eng-30-04506289-n	uke, ukulele	google_translate
n04506506	eng-30-04506506-n	ultracentrifuge	odwn
n04506688	eng-30-04506688-n	ultramicroscoop	odwn
n04506994	eng-30-04506994-n	ultravioletlamp, ultravioletbron	google_translate
n04507155	eng-30-04507155-n	paraplu	google_translate
n04507326	eng-30-04507326-n	paraplu tent	google_translate
n04507453	eng-30-04507453-n	onderstel, onderwerk, wagenstel	odwn
n04508163	eng-30-04508163-n	onderkledingstuk	odwn
n04508489	eng-30-04508489-n	broekje, onderbroek	odwn
n04508949	eng-30-04508949-n	lingerie, ondergoed, onderkleding, onderkleren	odwn
n04509171	eng-30-04509171-n	ondergoed, damesondergoed	odwn
n04509417	eng-30-04509417-n	eenwieler	odwn
n04509592	eng-30-04509592-n	uniform	odwn
n04510706	eng-30-04510706-n	cardankoppeling, cardanoverbrenging	odwn
n04511002	eng-30-04511002-n	Universiteit	google_translate
n04513827	eng-30-04513827-n	bekleding, stoffering	odwn
n04513998	eng-30-04513998-n	meubelstof	odwn
n04515003	eng-30-04515003-n	rechtop, piano	google_translate
n04515729	eng-30-04515729-n	boven	google_translate
n04516214	eng-30-04516214-n	urn	google_translate
n04516354	eng-30-04516354-n	gebruikte auto, tweedehands auto	google_translate
n04516672	eng-30-04516672-n	werktuig, gereedschap, gerei, gebruiksvoorwerp	odwn
n04517211	eng-30-04517211-n	Uzi	google_translate
n04517408	eng-30-04517408-n	vakantie huis	google_translate
n04517823	eng-30-04517823-n	stofzuigen, stofzuiger	odwn
n04518132	eng-30-04518132-n	thermoskan, vacuum fles	google_translate
n04518343	eng-30-04518343-n	vacuümmeter, vacuum gage	google_translate
n04519153	eng-30-04519153-n	klep, ventiel, ventielklep	odwn
n04520170	eng-30-04520170-n	busje	google_translate
n04520962	eng-30-04520962-n	verdamper	odwn
n04521863	eng-30-04521863-n	variometer	odwn
n04521987	eng-30-04521987-n	lak, laklaag, vernis, vernislaag	odwn
n04522168	eng-30-04522168-n	bloemenvaas, pul, vaas	odwn
n04523525	eng-30-04523525-n	welving, gewelf	odwn
n04524142	eng-30-04524142-n	bok, springbok	odwn
n04524313	eng-30-04524313-n	tuig, vehikel, voertuig	odwn
n04524716	eng-30-04524716-n	velocipede	google_translate
n04524941	eng-30-04524941-n	velours	odwn
n04525038	eng-30-04525038-n	fluweel, manchester, velvet	odwn
n04525191	eng-30-04525191-n	katoenfluweel	odwn
n04525305	eng-30-04525305-n	verkoopautomaat, automaat	odwn
n04525417	eng-30-04525417-n	fineer, oplegsel	odwn
n04525584	eng-30-04525584-n	luxaflex, persienne	odwn
n04526800	eng-30-04526800-n	ventilatie schacht	google_translate
n04526964	eng-30-04526964-n	ventilator	odwn
n04527648	eng-30-04527648-n	veranda	odwn
n04528968	eng-30-04528968-n	schuifmaat, vernier micrometer	google_translate
n04530283	eng-30-04530283-n	kielvlak	google_translate
n04530456	eng-30-04530456-n	zeer pistool, Verey pistool	google_translate
n04530566	eng-30-04530566-n	vaartuig	odwn
n04531098	eng-30-04531098-n	vat	odwn
n04531873	eng-30-04531873-n	vest	odwn
n04532106	eng-30-04532106-n	gewaad, misgewaad, mishemd, miskleed	odwn
n04532398	eng-30-04532398-n	vestzak	google_translate
n04532504	eng-30-04532504-n	sacristie	odwn
n04532670	eng-30-04532670-n	viaduct	odwn
n04532831	eng-30-04532831-n	vibrafoon	odwn
n04533042	eng-30-04533042-n	vibrator	google_translate
n04533199	eng-30-04533199-n	vibrator	google_translate
n04533594	eng-30-04533594-n	vicuna	google_translate
n04533700	eng-30-04533700-n	videocassette	odwn
n04533802	eng-30-04533802-n	videocassetterecorder, VCR, video, videorecorder	odwn
n04533946	eng-30-04533946-n	dvd, DVD	odwn
n04534127	eng-30-04534127-n	film, televisieshow, televisie, videofilm	odwn
n04534359	eng-30-04534359-n	beeldband, video, videoband, videocassette	odwn
n04534520	eng-30-04534520-n	videoband	google_translate
n04534895	eng-30-04534895-n	wake licht, wake kaars	google_translate
n04535252	eng-30-04535252-n	villa	google_translate
n04535370	eng-30-04535370-n	villa	google_translate
n04535524	eng-30-04535524-n	villa	google_translate
n04536153	eng-30-04536153-n	vedel, viola da gamba	odwn
n04536335	eng-30-04536335-n	alt, altviool, viola, viola da braccia	odwn
n04536465	eng-30-04536465-n	viola da braccio	google_translate
n04536595	eng-30-04536595-n	viola da gamba	odwn
n04536765	eng-30-04536765-n	viola d'amore	google_translate
n04536866	eng-30-04536866-n	vedel, fiedel, viool	odwn
n04538249	eng-30-04538249-n	viscometer, viscosimeter	google_translate
n04538552	eng-30-04538552-n	bankschroef	odwn
n04539053	eng-30-04539053-n	VDU	odwn
n04539203	eng-30-04539203-n	vivarium	google_translate
n04539407	eng-30-04539407-n	Viyella	google_translate
n04539794	eng-30-04539794-n	voile	odwn
n04540053	eng-30-04540053-n	volleybal	odwn
n04541320	eng-30-04541320-n	voltmeter	odwn
n04541987	eng-30-04541987-n	stemhokje	odwn
n04542095	eng-30-04542095-n	stemmachine, votomachine, votometer	odwn
n04542858	eng-30-04542858-n	pierenbadje	google_translate
n04542943	eng-30-04542943-n	wafelijzer	odwn
n04543158	eng-30-04543158-n	koets, wagen	odwn
n04543509	eng-30-04543509-n	bolderkar, wagen	odwn
n04543636	eng-30-04543636-n	wagon band	google_translate
n04543772	eng-30-04543772-n	wagenwiel	google_translate
n04543996	eng-30-04543996-n	lambrisering	odwn
n04544325	eng-30-04544325-n	lambrizering, wainscotting	google_translate
n04544450	eng-30-04544450-n	heuptasje, riem tas	google_translate
n04545305	eng-30-04545305-n	loophek, looprek	odwn
n04545471	eng-30-04545471-n	wandelaar, Zimmer, Zimmer frame	google_translate
n04545748	eng-30-04545748-n	wandelaar	google_translate
n04545984	eng-30-04545984-n	inloop	google_translate
n04546081	eng-30-04546081-n	wandelschoen	odwn
n04546194	eng-30-04546194-n	wandelstok	odwn
n04546340	eng-30-04546340-n	walkman	odwn
n04546595	eng-30-04546595-n	walk-up appartement, walk-up	google_translate
n04546855	eng-30-04546855-n	muur, wand	odwn
n04547592	eng-30-04547592-n	muur	google_translate
n04548280	eng-30-04548280-n	wandklok	odwn
n04548362	eng-30-04548362-n	portefeuille, portemonnee	odwn
n04549028	eng-30-04549028-n	wall tent	google_translate
n04549122	eng-30-04549122-n	wandmeubel	odwn
n04549629	eng-30-04549629-n	toverstaf	google_translate
n04549919	eng-30-04549919-n	binnenplein, pareren	odwn
n04550184	eng-30-04550184-n	kledingkast, kleerkast, kast	odwn
n04551055	eng-30-04551055-n	pakhuis, stapelhuis, veem	odwn
n04552348	eng-30-04552348-n	gevechtsvliegtuig	odwn
n04552551	eng-30-04552551-n	oorlogskamer	google_translate
n04552696	eng-30-04552696-n	oorlogsschip	odwn
n04553561	eng-30-04553561-n	wassen en wasbaar	google_translate
n04553703	eng-30-04553703-n	fonteintje, wastafel, waskom, lavabo, wastafel	google_translate
n04554211	eng-30-04554211-n	wasbord, slijkbord	google_translate
n04554406	eng-30-04554406-n	wasbord	google_translate
n04554684	eng-30-04554684-n	wasmachine	odwn
n04554871	eng-30-04554871-n	wasmachine	google_translate
n04555291	eng-30-04555291-n	waskamer	google_translate
n04555400	eng-30-04555400-n	wastafel, wash-handtribune	google_translate
n04555700	eng-30-04555700-n	papiermand, prullenbak, prullenmand, scheurmand	odwn
n04555897	eng-30-04555897-n	uurwerk, polshorloge, klok, horloge, klokje	odwn
n04556408	eng-30-04556408-n	horloge cap	google_translate
n04556533	eng-30-04556533-n	horlogekast	google_translate
n04556948	eng-30-04556948-n	wachttoren, uitkijktoren	odwn
n04557522	eng-30-04557522-n	waterbed	odwn
n04557648	eng-30-04557648-n	bedkruik, bidon, kruik, warmwaterzak	odwn
n04558478	eng-30-04558478-n	toiletpot, WC, toilet, doos	odwn
n04559166	eng-30-04559166-n	waterkoeler	google_translate
n04559451	eng-30-04559451-n	kraan, tapkraan	odwn
n04559620	eng-30-04559620-n	waterfilter	odwn
n04559730	eng-30-04559730-n	waterpeil	odwn
n04559910	eng-30-04559910-n	water glas	google_translate
n04560113	eng-30-04560113-n	boiler, gasboiler, heetwaterketel, warmwaterreservoir, warmwatertoestel	odwn
n04560292	eng-30-04560292-n	gieter	odwn
n04560804	eng-30-04560804-n	water kan	google_translate
n04560882	eng-30-04560882-n	water springen	google_translate
n04561287	eng-30-04561287-n	fluviometer, hydrometer, stroommeter, watermeter	odwn
n04561422	eng-30-04561422-n	watermolen	odwn
n04561734	eng-30-04561734-n	waterbestendig	google_translate
n04562122	eng-30-04562122-n	water scooter, zee scooter, scooter	google_translate
n04562935	eng-30-04562935-n	pompstation, waterstation, watertoren	odwn
n04563020	eng-30-04563020-n	waterwagen, water wagen	google_translate
n04563204	eng-30-04563204-n	waterrad, waterrad	google_translate
n04563413	eng-30-04563413-n	waterrad, waterrad	google_translate
n04563560	eng-30-04563560-n	watervleugels	google_translate
n04563790	eng-30-04563790-n	waterzuiveringsstation	odwn
n04564278	eng-30-04564278-n	wattmeter	odwn
n04565375	eng-30-04565375-n	strijdmiddel, wapen	odwn
n04566257	eng-30-04566257-n	wapen, ammunitie, munitie	odwn
n04566561	eng-30-04566561-n	wapens carrier	google_translate
n04568069	eng-30-04568069-n	haan, staartmolen, weerhaan, windhaan, windwijzer	odwn
n04568557	eng-30-04568557-n	verstrikking	odwn
n04568713	eng-30-04568713-n	web	google_translate
n04568841	eng-30-04568841-n	singel	google_translate
n04569520	eng-30-04569520-n	wig	odwn
n04569822	eng-30-04569822-n	wig	google_translate
n04570815	eng-30-04570815-n	weekender	google_translate
n04570958	eng-30-04570958-n	weegbrug	google_translate
n04571292	eng-30-04571292-n	gewicht, vrije gewicht, uitoefenen gewicht	google_translate
n04571686	eng-30-04571686-n	stuw	odwn
n04571958	eng-30-04571958-n	las, lasverbinding	odwn
n04572121	eng-30-04572121-n	lasser masker	google_translate
n04572935	eng-30-04572935-n	put	odwn
n04573513	eng-30-04573513-n	natte bar	google_translate
n04573937	eng-30-04573937-n	natte vlieg	google_translate
n04574067	eng-30-04574067-n	wetsuit	google_translate
n04574471	eng-30-04574471-n	walvisvaarder, walvisjager	odwn
n04574999	eng-30-04574999-n	stuurwiel, stuur, rad, wiel	odwn
n04575824	eng-30-04575824-n	windas	google_translate
n04576002	eng-30-04576002-n	rolstoel	odwn
n04576211	eng-30-04576211-n	voertuig op wielen	google_translate
n04576971	eng-30-04576971-n	raderwerk	google_translate
n04577293	eng-30-04577293-n	wherry, Norfolk wherry	google_translate
n04577426	eng-30-04577426-n	slijpsteen	odwn
n04577769	eng-30-04577769-n	zweep	odwn
n04578112	eng-30-04578112-n	catgut	odwn
n04578934	eng-30-04578934-n	vliegenmepper	google_translate
n04579056	eng-30-04579056-n	whiskyfles	google_translate
n04579145	eng-30-04579145-n	whisky kruik	google_translate
n04579230	eng-30-04579230-n	echogewelf, fluistergewelf	odwn
n04579432	eng-30-04579432-n	fluittoon	odwn
n04579667	eng-30-04579667-n	fluiten	google_translate
n04579986	eng-30-04579986-n	wit	google_translate
n04580493	eng-30-04580493-n	witte goederen	google_translate
n04581102	eng-30-04581102-n	witkalk	odwn
n04581595	eng-30-04581595-n	Venustempel, bordeel, eroscentrum, hoerenhuis, hoerenkot, massagesalon, verwenhuis	odwn
n04581829	eng-30-04581829-n	kaarsenpit, kaarsepit, kaarslemmet, katoentje, kous, kousje, lampekatoen, lampekousje, lampenkatoen, lampenkousje, lampenpit, lampepit, pit	odwn
n04582205	eng-30-04582205-n	bastonnade, flitswerk, netwerk, vlechtwerk	odwn
n04582349	eng-30-04582349-n	rieten mand	google_translate
n04582771	eng-30-04582771-n	basket	odwn
n04582869	eng-30-04582869-n	wicket	odwn
n04583022	eng-30-04583022-n	hutje	odwn
n04583212	eng-30-04583212-n	Groothoeklens, visooglens	google_translate
n04583620	eng-30-04583620-n	widebody, breedrompvliegtuigen, wide-body, twee gangpaden vliegtuig	google_translate
n04584056	eng-30-04584056-n	wiffle, wiffle Ball	google_translate
n04584207	eng-30-04584207-n	pruik	odwn
n04584373	eng-30-04584373-n	wigwam	google_translate
n04585128	eng-30-04585128-n	Wilton, Wilton tapijt	google_translate
n04585318	eng-30-04585318-n	nonnenkap	odwn
n04585745	eng-30-04585745-n	ankerspil, draaispil, lier, winch, windas, windspil	odwn
n04585980	eng-30-04585980-n	Winchester	google_translate
n04586581	eng-30-04586581-n	sleutel, pijpsleutel	odwn
n04586932	eng-30-04586932-n	koelte, wind, blaasinstrument	odwn
n04587327	eng-30-04587327-n	windjammer	google_translate
n04587404	eng-30-04587404-n	winddynamo, windgenerator, windmolen, windturbine	odwn
n04587559	eng-30-04587559-n	windmolen	odwn
n04587648	eng-30-04587648-n	licht, raam, raampje, venster, vensterraam	odwn
n04588739	eng-30-04588739-n	window, venster	odwn
n04589190	eng-30-04589190-n	venster blind	google_translate
n04589325	eng-30-04589325-n	bloembak	odwn
n04589593	eng-30-04589593-n	raamkozijn, vensterkozijn	odwn
n04589890	eng-30-04589890-n	raamscherm	google_translate
n04590021	eng-30-04590021-n	plaats bij het raam	google_translate
n04590129	eng-30-04590129-n	Zonnescherm	google_translate
n04590553	eng-30-04590553-n	windscherm, voorruit	odwn
n04590746	eng-30-04590746-n	ruitenwisser, ruitewisser	odwn
n04591157	eng-30-04591157-n	Windsor tie	google_translate
n04591517	eng-30-04591517-n	windturbine	google_translate
n04591631	eng-30-04591631-n	wijnbar	google_translate
n04591713	eng-30-04591713-n	wijnfles	google_translate
n04591887	eng-30-04591887-n	wijnkoeler, wijnkoeler	google_translate
n04592005	eng-30-04592005-n	wijnvat, wijnvat	google_translate
n04592099	eng-30-04592099-n	wijnglas	google_translate
n04592356	eng-30-04592356-n	druivenpers, wijnpers	odwn
n04592741	eng-30-04592741-n	vleugel	odwn
n04593524	eng-30-04593524-n	vleugeltip	google_translate
n04593866	eng-30-04593866-n	veger, Ruitenwisser, contact arm	google_translate
n04594114	eng-30-04594114-n	ruitenwissermotor	google_translate
n04594218	eng-30-04594218-n	ijzerdraad	odwn
n04594489	eng-30-04594489-n	elektriciteitsdraad, ader, snoer	odwn
n04594742	eng-30-04594742-n	draadstof	google_translate
n04594828	eng-30-04594828-n	draadschaar, metaalschaar	odwn
n04595285	eng-30-04595285-n	matrixprinter	odwn
n04595611	eng-30-04595611-n	draadstripper	google_translate
n04595855	eng-30-04595855-n	bekabeling, bedrading	odwn
n04596742	eng-30-04596742-n	wokken, wadjan, wadjang, wok	odwn
n04596852	eng-30-04596852-n	kleding van de vrouw	google_translate
n04597066	eng-30-04597066-n	brandhout	odwn
n04597400	eng-30-04597400-n	houtbeitel	google_translate
n04597804	eng-30-04597804-n	woodenware	google_translate
n04597913	eng-30-04597913-n	houten lepel	google_translate
n04598136	eng-30-04598136-n	schroefnagel	odwn
n04598318	eng-30-04598318-n	houtschuur	google_translate
n04598582	eng-30-04598582-n	houtblazer, hout	odwn
n04598965	eng-30-04598965-n	woef, waf, breedtedraad, inslag	odwn
n04599124	eng-30-04599124-n	woofer	odwn
n04599235	eng-30-04599235-n	wol, schapenvacht, schapenwol, schapewol	odwn
n04600312	eng-30-04600312-n	naaizakje	odwn
n04600486	eng-30-04600486-n	bank, werkbank, workmate	odwn
n04600912	eng-30-04600912-n	bedrijfskleding, beroepskleding, vakkleding, werkkleding, werkplunje	odwn
n04601938	eng-30-04601938-n	werkstuk	odwn
n04602762	eng-30-04602762-n	werkkamer	odwn
n04602840	eng-30-04602840-n	loopwerk, werk	odwn
n04602956	eng-30-04602956-n	work-shirt van	google_translate
n04603399	eng-30-04603399-n	station, werkstation	odwn
n04603729	eng-30-04603729-n	werktafel	odwn
n04604806	eng-30-04604806-n	wormwiel	google_translate
n04605163	eng-30-04605163-n	kamgaren	odwn
n04605321	eng-30-04605321-n	kamgaren, kamgaren	google_translate
n04605572	eng-30-04605572-n	omwikkelen	odwn
n04605726	eng-30-04605726-n	omhulsel, wikkelen, wikkel	google_translate
n04606251	eng-30-04606251-n	wrak	google_translate
n04606574	eng-30-04606574-n	Engelse sleutel, schroefsleutel, fietssleutel, moersleutel, sleutel	odwn
n04607242	eng-30-04607242-n	wringer	odwn
n04607759	eng-30-04607759-n	pols pin, zuigerpen	google_translate
n04607869	eng-30-04607869-n	polshorloge	odwn
n04608329	eng-30-04608329-n	Schrijftafel	google_translate
n04608435	eng-30-04608435-n	Schrijftafel	google_translate
n04608567	eng-30-04608567-n	schrijfgerei	google_translate
n04608923	eng-30-04608923-n	Xerox, xerografische kopieermachine, kopieermachine	google_translate
n04609531	eng-30-04609531-n	Röntgenfilm	google_translate
n04609651	eng-30-04609651-n	radioscoop, röntgenapparaat	odwn
n04610013	eng-30-04610013-n	jacht, plezierjacht, zeiljacht	odwn
n04610274	eng-30-04610274-n	yagi, Yagi antenne	google_translate
n04610503	eng-30-04610503-n	werf	google_translate
n04610676	eng-30-04610676-n	werf	google_translate
n04612026	eng-30-04612026-n	keppeltje	odwn
n04612257	eng-30-04612257-n	Turkse kromzwaard	google_translate
n04612373	eng-30-04612373-n	jol, dandy	google_translate
n04612504	eng-30-04612504-n	jol	google_translate
n04613015	eng-30-04613015-n	juk	google_translate
n04613696	eng-30-04613696-n	yurt	google_translate
n04613939	eng-30-04613939-n	Zamboni	google_translate
